-0.107954	0.0202293	-0.77044	0.092718	-0.0038015	-0.815477
-0.107981	0.0207402	-0.76966	0.0926588	-0.00381902	-0.81551
-0.107958	0.0212733	-0.768899	0.0926509	-0.00381998	-0.815538
-0.107963	0.0217674	-0.768149	0.0926089	-0.00383133	-0.81557
-0.107924	0.0222839	-0.767418	0.092613	-0.00381883	-0.815597
-0.107915	0.0227642	-0.766698	0.0925858	-0.00382467	-0.815629
-0.10793	0.0232215	-0.765991	0.0925282	-0.00384562	-0.815665
-0.107901	0.023698	-0.765306	0.0925178	-0.00384693	-0.815696
-0.1079	0.024143	-0.764633	0.0924789	-0.00386233	-0.815731
-0.107855	0.0245985	-0.763982	0.0924807	-0.00385416	-0.815763
-0.107841	0.0250242	-0.763343	0.0924569	-0.00386941	-0.815799
-0.107846	0.0254226	-0.762719	0.0924069	-0.00389822	-0.815838
-0.107808	0.0258363	-0.762118	0.0923972	-0.00390262	-0.815872
-0.107793	0.026214	-0.761531	0.0923638	-0.00392593	-0.815911
-0.107742	0.0266141	-0.760965	0.0923644	-0.00392838	-0.815945
-0.107717	0.0269771	-0.760414	0.0923393	-0.00395319	-0.815984
-0.107714	0.0273123	-0.759877	0.0922936	-0.00398623	-0.816025
-0.107673	0.0276606	-0.759362	0.0922867	-0.00399409	-0.816062
-0.107652	0.0279797	-0.758861	0.0922551	-0.00401812	-0.816102
-0.1076	0.0283183	-0.758379	0.0922563	-0.00402806	-0.816138
-0.107569	0.0286198	-0.757912	0.0922365	-0.00405322	-0.816178
-0.10756	0.028893	-0.757458	0.092195	-0.00409233	-0.816219
-0.107515	0.0291859	-0.757023	0.0921847	-0.00410728	-0.816258
-0.10749	0.0294426	-0.756601	0.0921558	-0.00413769	-0.816299
-0.107435	0.0297275	-0.756195	0.0921578	-0.0041495	-0.816337
-0.107401	0.0299733	-0.755802	0.0921387	-0.00418245	-0.816378
-0.10738	0.0301934	-0.75542	0.0921022	-0.00422896	-0.816422
-0.107331	0.0304419	-0.755052	0.0920953	-0.00424322	-0.816462
-0.107302	0.0306545	-0.754695	0.0920689	-0.00427966	-0.816506
-0.107243	0.030897	-0.75435	0.092067	-0.00428914	-0.816547
-0.107206	0.0311033	-0.754014	0.0920446	-0.00431946	-0.816591
-0.107183	0.0312871	-0.753686	0.0920109	-0.00436635	-0.816637
-0.107136	0.0314991	-0.753369	0.0920011	-0.00438128	-0.816681
-0.107103	0.0316782	-0.753059	0.0919773	-0.00441846	-0.816728
-0.107046	0.0318933	-0.752757	0.0919732	-0.00442039	-0.816773
-0.107006	0.0320773	-0.752459	0.091954	-0.00444875	-0.816821
-0.106984	0.0322282	-0.752167	0.0919231	-0.00449263	-0.816871
-0.106935	0.0324197	-0.75188	0.0919116	-0.00450123	-0.81692
-0.106903	0.0325839	-0.751597	0.0918866	-0.00453398	-0.816971
-0.106847	0.0327862	-0.751318	0.091884	-0.00453606	-0.81702
-0.106809	0.0329595	-0.75104	0.0918661	-0.00455739	-0.817072
-0.106783	0.0331102	-0.750763	0.0918358	-0.0045927	-0.817126
-0.106734	0.0332931	-0.750489	0.0918232	-0.00459441	-0.817176
-0.106705	0.0334517	-0.750215	0.0917976	-0.00461077	-0.817229
-0.106654	0.0336471	-0.749941	0.0917937	-0.00460657	-0.81728
-0.106618	0.0338225	-0.749665	0.0917747	-0.00461466	-0.817332
-0.106596	0.0339771	-0.749388	0.0917436	-0.00464747	-0.817386
-0.106549	0.0341663	-0.74911	0.0917355	-0.00464757	-0.817437
-0.106522	0.0343296	-0.748829	0.0917135	-0.00466082	-0.817489
-0.106473	0.0345297	-0.748547	0.0917132	-0.00465195	-0.817538
-0.106438	0.0347026	-0.74826	0.0916918	-0.00466285	-0.817589
-0.106421	0.0348607	-0.747969	0.0916592	-0.00468113	-0.81764
-0.106378	0.0350509	-0.747677	0.0916511	-0.00468086	-0.817689
-0.106354	0.035222	-0.747379	0.0916291	-0.00469233	-0.817739
-0.10631	0.0354187	-0.747079	0.0916306	-0.00468577	-0.817785
-0.106281	0.0355986	-0.746773	0.0916108	-0.00468946	-0.817833
-0.106268	0.0357643	-0.746463	0.0915794	-0.00470868	-0.817882
-0.106232	0.0359596	-0.746149	0.0915743	-0.00470639	-0.817928
-0.106209	0.0361352	-0.74583	0.0915491	-0.00471698	-0.817976
-0.106164	0.0363398	-0.745507	0.0915497	-0.0047157	-0.818021
-0.106139	0.0365266	-0.745178	0.0915347	-0.00472549	-0.818067
-0.10613	0.0366908	-0.744844	0.091502	-0.00473651	-0.818116
-0.106095	0.0368932	-0.744506	0.0914972	-0.00474221	-0.818161
-0.106079	0.0370741	-0.744163	0.0914779	-0.00475525	-0.818209
-0.106038	0.0372731	-0.743818	0.0914789	-0.00474846	-0.818254
-0.106016	0.0374533	-0.743466	0.0914643	-0.00475987	-0.818302
-0.10601	0.0376237	-0.743109	0.0914371	-0.00477998	-0.818351
-0.105977	0.037824	-0.74275	0.0914321	-0.00478558	-0.818398
-0.105967	0.0379992	-0.742385	0.0914129	-0.00480053	-0.818447
-0.105932	0.0381945	-0.742019	0.0914195	-0.0048026	-0.818494
-0.105915	0.0383695	-0.741648	0.0914092	-0.00481038	-0.818543
-0.105912	0.0385272	-0.741272	0.0913802	-0.00483108	-0.818594
-0.105882	0.0387107	-0.740894	0.0913783	-0.00483912	-0.818643
-0.10587	0.0388722	-0.740512	0.0913613	-0.00485522	-0.818694
-0.105839	0.0390648	-0.740129	0.0913686	-0.00486145	-0.818743
-0.105825	0.0392307	-0.739743	0.091359	-0.00487914	-0.818794
-0.105825	0.0393807	-0.739353	0.0913357	-0.00490601	-0.818847
-0.1058	0.0395578	-0.738962	0.0913366	-0.00491597	-0.818898
-0.105792	0.0397148	-0.738568	0.0913218	-0.00494129	-0.818951
-0.10576	0.0398904	-0.738174	0.0913282	-0.0049413	-0.819001
-0.105751	0.0400448	-0.737777	0.0913181	-0.00496241	-0.819054
-0.105756	0.0401812	-0.737378	0.0912998	-0.004994	-0.819108
-0.105737	0.0403483	-0.736979	0.0913018	-0.00500845	-0.81916
-0.105733	0.0404888	-0.736579	0.091288	-0.00503619	-0.819213
-0.105708	0.0406585	-0.73618	0.0912973	-0.00503489	-0.819265
-0.1057	0.0407948	-0.735779	0.0912892	-0.00505276	-0.819318
-0.105705	0.0409161	-0.735377	0.0912726	-0.0050863	-0.819373
-0.105689	0.0410668	-0.734977	0.0912779	-0.00509789	-0.819425
-0.105688	0.0411934	-0.734576	0.0912667	-0.00512788	-0.819479
-0.105669	0.0413497	-0.734177	0.0912746	-0.00512795	-0.819531
-0.105665	0.0414805	-0.733778	0.0912708	-0.0051432	-0.819585
-0.105674	0.0415865	-0.733379	0.0912576	-0.00517572	-0.81964
-0.105664	0.0417202	-0.732983	0.0912621	-0.00518634	-0.819693
-0.105667	0.041829	-0.732588	0.0912556	-0.00520759	-0.819748
-0.105655	0.0419664	-0.732195	0.091264	-0.00520936	-0.8198
-0.105656	0.0420774	-0.731805	0.0912605	-0.0052233	-0.819854
-0.105669	0.0421621	-0.731416	0.0912475	-0.00525452	-0.819909
-0.105666	0.0422818	-0.73103	0.0912543	-0.00526169	-0.819963
-0.105674	0.0423736	-0.730646	0.0912497	-0.00528522	-0.820017
-0.105669	0.0424971	-0.730265	0.0912563	-0.00527977	-0.82007
-0.105676	0.0425866	-0.729888	0.0912568	-0.00529204	-0.820125
-0.105693	0.042661	-0.729513	0.091247	-0.00531673	-0.82018
-0.105691	0.0427646	-0.729143	0.0912532	-0.00531712	-0.820233
-0.1057	0.0428376	-0.728776	0.0912479	-0.00533712	-0.820287
-0.105698	0.0429386	-0.728413	0.0912567	-0.00533229	-0.82034
-0.105707	0.0430162	-0.728055	0.0912589	-0.00533911	-0.820393
-0.105726	0.0430694	-0.7277	0.0912505	-0.00536134	-0.820447
-0.105733	0.0431511	-0.727351	0.0912553	-0.00536282	-0.820499
-0.105749	0.0432074	-0.727006	0.0912545	-0.00537155	-0.820551
-0.105759	0.0432894	-0.726667	0.0912645	-0.00536252	-0.820602
-0.105778	0.0433385	-0.726333	0.0912677	-0.00537471	-0.820653
-0.105805	0.0433662	-0.726004	0.0912602	-0.00538886	-0.820705
-0.10582	0.043424	-0.725681	0.0912632	-0.00538358	-0.820755
-0.105842	0.0434579	-0.725363	0.0912609	-0.00539594	-0.820805
-0.105855	0.0435173	-0.72505	0.0912721	-0.0053876	-0.820854
-0.105877	0.0435522	-0.724743	0.0912763	-0.00539741	-0.820904
-0.105905	0.0435582	-0.724442	0.0912749	-0.00541225	-0.820954
-0.105923	0.0435858	-0.724147	0.0912801	-0.00541324	-0.821003
-0.105954	0.0436001	-0.723857	0.0912799	-0.00542843	-0.821052
-0.105975	0.04363	-0.723574	0.0912901	-0.0054164	-0.8211
-0.106003	0.0436362	-0.723296	0.0912934	-0.00542159	-0.821149
-0.106037	0.0436235	-0.723024	0.0912966	-0.00543889	-0.821199
-0.106062	0.0436274	-0.72276	0.0913025	-0.00543558	-0.821247
-0.106098	0.043611	-0.722501	0.0913082	-0.00544764	-0.821296
-0.106125	0.0436115	-0.722248	0.0913145	-0.00544271	-0.821345
-0.106159	0.0435966	-0.722	0.0913201	-0.00545284	-0.821393
-0.106197	0.0435557	-0.721758	0.0913252	-0.00546758	-0.821442
-0.106229	0.0435389	-0.721522	0.0913346	-0.00546716	-0.821491
-0.10627	0.043501	-0.721292	0.0913429	-0.00548283	-0.821541
-0.106305	0.0434777	-0.721067	0.091348	-0.00547764	-0.82159
-0.106344	0.0434342	-0.720848	0.0913526	-0.00549104	-0.821639
-0.106387	0.0433654	-0.720635	0.0913622	-0.00550437	-0.821689
-0.106425	0.0433226	-0.720426	0.0913716	-0.00550735	-0.821739
-0.106472	0.0432607	-0.720223	0.09138	-0.0055194	-0.821788
-0.106514	0.0432147	-0.720023	0.0913868	-0.00551738	-0.821838
-0.10656	0.0431486	-0.71983	0.0913981	-0.00552777	-0.821888
-0.106607	0.0430674	-0.719641	0.0914077	-0.00554281	-0.821938
-0.106657	0.0430107	-0.719455	0.0914139	-0.0055457	-0.821988
-0.106708	0.0429278	-0.719274	0.0914248	-0.00555354	-0.822038
-0.106758	0.0428671	-0.719097	0.09143	-0.00555331	-0.822088
-0.106809	0.0427878	-0.718924	0.09144	-0.00556039	-0.822138
-0.10686	0.042693	-0.718755	0.0914539	-0.00557561	-0.822188
-0.106917	0.0426158	-0.718588	0.0914654	-0.00558376	-0.822239
-0.106974	0.0425215	-0.718426	0.0914751	-0.00559915	-0.822289
-0.107031	0.0424484	-0.718265	0.0914815	-0.00560142	-0.822339
-0.107087	0.0423521	-0.718108	0.0914925	-0.00561328	-0.822389
-0.107149	0.0422428	-0.717956	0.0915074	-0.00563294	-0.822438
-0.107211	0.042161	-0.717803	0.0915165	-0.0056421	-0.822488
-0.107272	0.0420559	-0.717656	0.0915296	-0.00565929	-0.822537
-0.107335	0.0419697	-0.717507	0.0915357	-0.0056614	-0.822587
-0.107402	0.0418667	-0.717363	0.091547	-0.00566469	-0.822635
-0.107466	0.0417501	-0.717222	0.0915672	-0.00567734	-0.822684
-0.107534	0.0416525	-0.717081	0.0915778	-0.00568231	-0.822733
-0.107603	0.0415404	-0.716942	0.0915927	-0.00569022	-0.822781
-0.107675	0.0414418	-0.716805	0.0915979	-0.00569343	-0.822829
-0.107749	0.0413283	-0.71667	0.0916136	-0.00569833	-0.822877
-0.10782	0.0412027	-0.716537	0.0916322	-0.00570988	-0.822924
-0.107894	0.0410912	-0.716404	0.0916448	-0.00571683	-0.822972
-0.107969	0.040972	-0.716274	0.0916612	-0.00572254	-0.823019
-0.108047	0.0408625	-0.716143	0.0916657	-0.00573392	-0.823066
-0.108126	0.0407449	-0.716014	0.091681	-0.00574314	-0.823113
-0.1082	0.0406197	-0.715887	0.0916993	-0.00574832	-0.823158
-0.108283	0.0405089	-0.715759	0.0917102	-0.00575345	-0.823204
-0.108366	0.0403805	-0.715634	0.0917307	-0.00575495	-0.823249
-0.108452	0.0402694	-0.715509	0.0917368	-0.00576647	-0.823295
-0.108537	0.0401473	-0.715385	0.0917534	-0.00577326	-0.82334
-0.108616	0.0400141	-0.715263	0.0917782	-0.00576703	-0.823384
-0.108705	0.0398905	-0.71514	0.0917874	-0.00577189	-0.823428
-0.108792	0.0397564	-0.71502	0.0918064	-0.00577028	-0.823472
-0.108883	0.0396329	-0.714899	0.0918153	-0.00577404	-0.823516
-0.108973	0.039505	-0.714779	0.0918341	-0.00577784	-0.823559
-0.10906	0.0393703	-0.714662	0.0918555	-0.00577701	-0.823601
-0.109152	0.0392447	-0.714543	0.0918654	-0.00578788	-0.823644
-0.109242	0.0391052	-0.714427	0.091885	-0.00579164	-0.823686
-0.109341	0.0389772	-0.71431	0.0918929	-0.00580114	-0.823729
-0.109437	0.0388398	-0.714196	0.091911	-0.0058031	-0.82377
-0.109525	0.0387014	-0.714084	0.091937	-0.00579866	-0.82381
-0.109625	0.0385645	-0.713971	0.0919489	-0.00580436	-0.823852
-0.10972	0.0384202	-0.71386	0.0919701	-0.00580939	-0.823892
-0.109827	0.038282	-0.713749	0.0919828	-0.00581508	-0.823934
-0.109923	0.0381393	-0.71364	0.0920045	-0.00581417	-0.823974
-0.110017	0.0379885	-0.713533	0.0920334	-0.00581386	-0.824013
-0.110122	0.0378422	-0.713426	0.0920459	-0.00581725	-0.824053
-0.110218	0.0376984	-0.713322	0.0920674	-0.00581543	-0.824093
-0.110327	0.0375569	-0.713216	0.0920778	-0.00583497	-0.824133
-0.11043	0.0374022	-0.713114	0.092098	-0.00583783	-0.824173
-0.110528	0.0372498	-0.713014	0.0921313	-0.00583631	-0.824211
-0.110636	0.0370967	-0.712914	0.0921446	-0.00584248	-0.82425
-0.110738	0.0369457	-0.712816	0.0921722	-0.00584515	-0.824289
-0.110854	0.0367924	-0.712719	0.0921799	-0.00586258	-0.824328
-0.110958	0.0366333	-0.712625	0.0922028	-0.0058724	-0.824366
-0.111058	0.0364759	-0.712532	0.0922384	-0.00587029	-0.824403
-0.111168	0.0363158	-0.71244	0.0922509	-0.00587812	-0.824442
-0.111273	0.0361562	-0.71235	0.0922781	-0.00587427	-0.824479
-0.111393	0.0359993	-0.712261	0.092288	-0.00589805	-0.824519
-0.111501	0.0358286	-0.712176	0.0923128	-0.005908	-0.824556
-0.111604	0.0356594	-0.712094	0.0923498	-0.00590508	-0.824592
-0.11172	0.0354926	-0.712011	0.0923662	-0.00591778	-0.82463
-0.111828	0.0353254	-0.711933	0.0923965	-0.00591852	-0.824666
-0.111949	0.0351577	-0.711853	0.0924061	-0.00593524	-0.824705
-0.112058	0.0349905	-0.711778	0.0924306	-0.00594084	-0.824741
-0.112161	0.0348158	-0.711707	0.0924675	-0.00593563	-0.824776
-0.11228	0.0346411	-0.711635	0.0924811	-0.00594808	-0.824812
-0.112391	0.0344656	-0.711567	0.0925092	-0.0059477	-0.824847
-0.112516	0.0342885	-0.711498	0.0925198	-0.00596532	-0.824884
-0.112629	0.0341113	-0.711434	0.0925452	-0.00596997	-0.824919
-0.11273	0.033934	-0.711374	0.0925825	-0.00596345	-0.824951
-0.112854	0.0337535	-0.711314	0.0925996	-0.00597133	-0.824987
-0.112965	0.0335717	-0.711259	0.0926301	-0.00597406	-0.82502
-0.113093	0.033386	-0.711203	0.0926402	-0.00599772	-0.825055
-0.113207	0.0332056	-0.711152	0.0926654	-0.00600041	-0.825088
-0.11331	0.0330181	-0.711105	0.0927078	-0.00599202	-0.825119
-0.113437	0.0328305	-0.711059	0.0927213	-0.0060084	-0.825152
-0.11355	0.0326422	-0.711017	0.0927544	-0.00600957	-0.825183
-0.113683	0.0324514	-0.710975	0.0927644	-0.0060327	-0.825216
-0.1138	0.0322611	-0.710937	0.0927895	-0.00603318	-0.825247
-0.113906	0.0320752	-0.710905	0.0928317	-0.00602791	-0.825276
-0.114033	0.0318847	-0.710872	0.092848	-0.00603968	-0.825307
-0.114141	0.0316977	-0.710844	0.0928829	-0.00603813	-0.825336
-0.114272	0.0314978	-0.710816	0.0928922	-0.00606014	-0.825367
-0.114388	0.0313032	-0.710793	0.0929221	-0.00605755	-0.825396
-0.114493	0.0311124	-0.710775	0.0929684	-0.00604385	-0.825422
-0.114621	0.0309063	-0.710757	0.0929857	-0.00605815	-0.825451
-0.114735	0.0307051	-0.710745	0.093022	-0.00605792	-0.825478
-0.114867	0.0305003	-0.710732	0.0930302	-0.00607739	-0.825508
-0.114985	0.0302994	-0.710724	0.0930592	-0.0060789	-0.825534
-0.11509	0.0301018	-0.710722	0.0931047	-0.0060683	-0.825559
-0.115216	0.0298975	-0.710719	0.0931192	-0.00608607	-0.825586
-0.115329	0.0296942	-0.710722	0.0931587	-0.00607853	-0.825611
-0.115462	0.0294834	-0.710724	0.0931672	-0.00610768	-0.825639
-0.11558	0.0292815	-0.710732	0.0931966	-0.00611087	-0.825663
-0.115681	0.0290788	-0.710745	0.0932477	-0.00609168	-0.825686
-0.115811	0.0288644	-0.710758	0.093265	-0.0061049	-0.825711
-0.115921	0.0286525	-0.710776	0.093301	-0.00609517	-0.825734
-0.116059	0.0284291	-0.710794	0.0933107	-0.00612421	-0.825761
-0.116176	0.0282141	-0.710818	0.0933407	-0.00612737	-0.825784
-0.116277	0.0280123	-0.710846	0.0933922	-0.00610922	-0.825804
-0.116403	0.0277937	-0.710874	0.0934079	-0.0061265	-0.825828
-0.116515	0.0275877	-0.710907	0.0934485	-0.00611811	-0.825849
-0.116651	0.0273574	-0.71094	0.0934544	-0.00614403	-0.825873
-0.116767	0.0271409	-0.710978	0.0934867	-0.00614408	-0.825894
-0.116867	0.0269337	-0.711022	0.09354	-0.00613023	-0.825912
-0.116994	0.0267131	-0.711064	0.0935553	-0.0061455	-0.825934
-0.117103	0.0264966	-0.711112	0.093595	-0.00614355	-0.825953
-0.117238	0.0262718	-0.711159	0.0936039	-0.00617125	-0.825975
-0.117349	0.0260569	-0.711212	0.0936382	-0.00617262	-0.825994
-0.117444	0.0258497	-0.71127	0.0936931	-0.00616052	-0.826011
-0.11757	0.0256233	-0.711326	0.0937134	-0.00617933	-0.826031
-0.117672	0.0254055	-0.711389	0.0937515	-0.00618111	-0.826048
-0.117803	0.025175	-0.71145	0.0937573	-0.00621359	-0.826069
-0.117916	0.0249529	-0.711516	0.0937898	-0.00621182	-0.826086
-0.118009	0.0247425	-0.711588	0.0938428	-0.00619735	-0.826101
-0.118133	0.0245105	-0.711657	0.0938601	-0.00621677	-0.826119
-0.118235	0.0242918	-0.711733	0.0939012	-0.00621158	-0.826134
-0.118363	0.0240574	-0.711807	0.0939132	-0.00624043	-0.826152
-0.118473	0.0238351	-0.711886	0.0939504	-0.00624361	-0.826167
-0.118563	0.0236223	-0.711971	0.0940075	-0.00622682	-0.82618
-0.118682	0.0233904	-0.712053	0.0940262	-0.00624726	-0.826196
-0.11878	0.0231745	-0.712141	0.0940685	-0.00624298	-0.826209
-0.118906	0.0229445	-0.712227	0.0940749	-0.00627457	-0.826226
-0.119009	0.0227234	-0.712319	0.0941128	-0.00627296	-0.826239
-0.119095	0.0225152	-0.712416	0.0941702	-0.00625944	-0.82625
-0.119211	0.0222887	-0.712511	0.0941882	-0.0062768	-0.826263
-0.119306	0.0220749	-0.712611	0.0942298	-0.00627845	-0.826275
-0.119431	0.021835	-0.71271	0.0942399	-0.00630871	-0.826289
-0.119534	0.0216154	-0.712814	0.0942753	-0.00631235	-0.8263
-0.119614	0.0214069	-0.712923	0.0943306	-0.00629775	-0.826309
-0.119728	0.0211742	-0.71303	0.0943513	-0.00631536	-0.826321
-0.119816	0.0209603	-0.713143	0.0943949	-0.00630895	-0.826329
-0.119937	0.0207221	-0.713253	0.0944056	-0.00634165	-0.826341
-0.120031	0.0205092	-0.713368	0.0944412	-0.00634899	-0.82635
-0.120109	0.0203016	-0.713489	0.0945025	-0.00632726	-0.826356
-0.120217	0.0200717	-0.713608	0.0945212	-0.00635715	-0.826366
-0.120301	0.0198571	-0.713733	0.0945688	-0.00635367	-0.826373
-0.120419	0.0196204	-0.713855	0.0945768	-0.00638891	-0.826383
-0.120511	0.0194037	-0.713984	0.0946157	-0.00639139	-0.82639
-0.120583	0.0191976	-0.714117	0.094674	-0.00636511	-0.826393
-0.120686	0.0189711	-0.714248	0.0946952	-0.00639252	-0.826401
-0.120766	0.0187619	-0.714385	0.0947393	-0.0063863	-0.826405
-0.120877	0.018531	-0.714519	0.094749	-0.00642285	-0.826413
-0.120963	0.018317	-0.71466	0.0947841	-0.00642473	-0.826417
-0.121025	0.0181225	-0.714805	0.0948441	-0.00640518	-0.826418
-0.121122	0.0179002	-0.714949	0.0948667	-0.00642409	-0.826422
-0.121197	0.017692	-0.715099	0.0949118	-0.00641869	-0.826423
-0.121299	0.0174632	-0.715246	0.0949218	-0.00644892	-0.826428
-0.121378	0.0172541	-0.7154	0.0949567	-0.00646047	-0.82643
-0.121435	0.017054	-0.715559	0.0950169	-0.00644229	-0.826429
-0.121527	0.0168299	-0.715716	0.0950392	-0.0064698	-0.826431
-0.121594	0.0166286	-0.715878	0.0950839	-0.00646477	-0.82643
-0.121689	0.0164013	-0.716038	0.0950936	-0.00649724	-0.826432
-0.121759	0.0161907	-0.716206	0.0951334	-0.00650211	-0.826431
-0.121813	0.0159936	-0.716378	0.0951925	-0.00647867	-0.826427
-0.121898	0.0157725	-0.716549	0.0952136	-0.0065032	-0.826427
-0.12196	0.0155654	-0.716725	0.0952627	-0.00649483	-0.826424
-0.122051	0.0153345	-0.7169	0.0952759	-0.00653338	-0.826424
-0.122117	0.0151249	-0.717081	0.0953134	-0.00653631	-0.826421
-0.122164	0.0149356	-0.717268	0.0953756	-0.00651094	-0.826414
-0.122238	0.0147189	-0.717452	0.0953989	-0.00653637	-0.826412
-0.12229	0.014525	-0.717643	0.0954444	-0.00653589	-0.826406
-0.122375	0.0143	-0.717832	0.095455	-0.00657453	-0.826405
-0.12243	0.0140986	-0.718028	0.0954952	-0.00658615	-0.826399
-0.122468	0.0139071	-0.71823	0.0955543	-0.00656811	-0.826391
-0.122536	0.0136902	-0.718429	0.0955758	-0.006591	-0.826386
-0.122583	0.0134925	-0.718635	0.0956251	-0.00658912	-0.826378
-0.122658	0.0132742	-0.718839	0.095639	-0.00662772	-0.826374
